DateKey	FullDate	Year	Quarter	MonthNumber	MonthName	YearMonth	DayOfMonth	DayName	IsWeekend	FiscalYearSA	SeasonSouthernAfrica
20140225	2014-02-25	2014	1	2	February	2014-02	25	Tuesday	0	FY2013/14	Summer
20140226	2014-02-26	2014	1	2	February	2014-02	26	Wednesday	0	FY2013/14	Summer
20140227	2014-02-27	2014	1	2	February	2014-02	27	Thursday	0	FY2013/14	Summer
20140228	2014-02-28	2014	1	2	February	2014-02	28	Friday	0	FY2013/14	Summer
20140301	2014-03-01	2014	1	3	March	2014-03	1	Saturday	1	FY2013/14	Autumn
20140302	2014-03-02	2014	1	3	March	2014-03	2	Sunday	1	FY2013/14	Autumn
20140303	2014-03-03	2014	1	3	March	2014-03	3	Monday	0	FY2013/14	Autumn
20140304	2014-03-04	2014	1	3	March	2014-03	4	Tuesday	0	FY2013/14	Autumn
20140305	2014-03-05	2014	1	3	March	2014-03	5	Wednesday	0	FY2013/14	Autumn
20140306	2014-03-06	2014	1	3	March	2014-03	6	Thursday	0	FY2013/14	Autumn
20140307	2014-03-07	2014	1	3	March	2014-03	7	Friday	0	FY2013/14	Autumn
20140308	2014-03-08	2014	1	3	March	2014-03	8	Saturday	1	FY2013/14	Autumn
20140309	2014-03-09	2014	1	3	March	2014-03	9	Sunday	1	FY2013/14	Autumn
20140310	2014-03-10	2014	1	3	March	2014-03	10	Monday	0	FY2013/14	Autumn
20140311	2014-03-11	2014	1	3	March	2014-03	11	Tuesday	0	FY2013/14	Autumn
20140312	2014-03-12	2014	1	3	March	2014-03	12	Wednesday	0	FY2013/14	Autumn
20140313	2014-03-13	2014	1	3	March	2014-03	13	Thursday	0	FY2013/14	Autumn
20140314	2014-03-14	2014	1	3	March	2014-03	14	Friday	0	FY2013/14	Autumn
20140315	2014-03-15	2014	1	3	March	2014-03	15	Saturday	1	FY2013/14	Autumn
20140316	2014-03-16	2014	1	3	March	2014-03	16	Sunday	1	FY2013/14	Autumn
20140317	2014-03-17	2014	1	3	March	2014-03	17	Monday	0	FY2013/14	Autumn
20140318	2014-03-18	2014	1	3	March	2014-03	18	Tuesday	0	FY2013/14	Autumn
20140319	2014-03-19	2014	1	3	March	2014-03	19	Wednesday	0	FY2013/14	Autumn
20140320	2014-03-20	2014	1	3	March	2014-03	20	Thursday	0	FY2013/14	Autumn
20140321	2014-03-21	2014	1	3	March	2014-03	21	Friday	0	FY2013/14	Autumn
20140322	2014-03-22	2014	1	3	March	2014-03	22	Saturday	1	FY2013/14	Autumn
20140323	2014-03-23	2014	1	3	March	2014-03	23	Sunday	1	FY2013/14	Autumn
20140324	2014-03-24	2014	1	3	March	2014-03	24	Monday	0	FY2013/14	Autumn
20140325	2014-03-25	2014	1	3	March	2014-03	25	Tuesday	0	FY2013/14	Autumn
20140326	2014-03-26	2014	1	3	March	2014-03	26	Wednesday	0	FY2013/14	Autumn
20140327	2014-03-27	2014	1	3	March	2014-03	27	Thursday	0	FY2013/14	Autumn
20140328	2014-03-28	2014	1	3	March	2014-03	28	Friday	0	FY2013/14	Autumn
20140329	2014-03-29	2014	1	3	March	2014-03	29	Saturday	1	FY2013/14	Autumn
20140330	2014-03-30	2014	1	3	March	2014-03	30	Sunday	1	FY2013/14	Autumn
20140331	2014-03-31	2014	1	3	March	2014-03	31	Monday	0	FY2013/14	Autumn
20140401	2014-04-01	2014	2	4	April	2014-04	1	Tuesday	0	FY2014/15	Autumn
20140402	2014-04-02	2014	2	4	April	2014-04	2	Wednesday	0	FY2014/15	Autumn
20140403	2014-04-03	2014	2	4	April	2014-04	3	Thursday	0	FY2014/15	Autumn
20140404	2014-04-04	2014	2	4	April	2014-04	4	Friday	0	FY2014/15	Autumn
20140405	2014-04-05	2014	2	4	April	2014-04	5	Saturday	1	FY2014/15	Autumn
20140406	2014-04-06	2014	2	4	April	2014-04	6	Sunday	1	FY2014/15	Autumn
20140407	2014-04-07	2014	2	4	April	2014-04	7	Monday	0	FY2014/15	Autumn
20140408	2014-04-08	2014	2	4	April	2014-04	8	Tuesday	0	FY2014/15	Autumn
20140409	2014-04-09	2014	2	4	April	2014-04	9	Wednesday	0	FY2014/15	Autumn
20140410	2014-04-10	2014	2	4	April	2014-04	10	Thursday	0	FY2014/15	Autumn
20140411	2014-04-11	2014	2	4	April	2014-04	11	Friday	0	FY2014/15	Autumn
20140412	2014-04-12	2014	2	4	April	2014-04	12	Saturday	1	FY2014/15	Autumn
20140413	2014-04-13	2014	2	4	April	2014-04	13	Sunday	1	FY2014/15	Autumn
20140414	2014-04-14	2014	2	4	April	2014-04	14	Monday	0	FY2014/15	Autumn
20140415	2014-04-15	2014	2	4	April	2014-04	15	Tuesday	0	FY2014/15	Autumn
20140416	2014-04-16	2014	2	4	April	2014-04	16	Wednesday	0	FY2014/15	Autumn
20140417	2014-04-17	2014	2	4	April	2014-04	17	Thursday	0	FY2014/15	Autumn
20140418	2014-04-18	2014	2	4	April	2014-04	18	Friday	0	FY2014/15	Autumn
20140419	2014-04-19	2014	2	4	April	2014-04	19	Saturday	1	FY2014/15	Autumn
20140420	2014-04-20	2014	2	4	April	2014-04	20	Sunday	1	FY2014/15	Autumn
20140421	2014-04-21	2014	2	4	April	2014-04	21	Monday	0	FY2014/15	Autumn
20140422	2014-04-22	2014	2	4	April	2014-04	22	Tuesday	0	FY2014/15	Autumn
20140423	2014-04-23	2014	2	4	April	2014-04	23	Wednesday	0	FY2014/15	Autumn
20140424	2014-04-24	2014	2	4	April	2014-04	24	Thursday	0	FY2014/15	Autumn
20140425	2014-04-25	2014	2	4	April	2014-04	25	Friday	0	FY2014/15	Autumn
20140426	2014-04-26	2014	2	4	April	2014-04	26	Saturday	1	FY2014/15	Autumn
20140427	2014-04-27	2014	2	4	April	2014-04	27	Sunday	1	FY2014/15	Autumn
20140428	2014-04-28	2014	2	4	April	2014-04	28	Monday	0	FY2014/15	Autumn
20140429	2014-04-29	2014	2	4	April	2014-04	29	Tuesday	0	FY2014/15	Autumn
20140430	2014-04-30	2014	2	4	April	2014-04	30	Wednesday	0	FY2014/15	Autumn
20140501	2014-05-01	2014	2	5	May	2014-05	1	Thursday	0	FY2014/15	Autumn
20140502	2014-05-02	2014	2	5	May	2014-05	2	Friday	0	FY2014/15	Autumn
20140503	2014-05-03	2014	2	5	May	2014-05	3	Saturday	1	FY2014/15	Autumn
20140504	2014-05-04	2014	2	5	May	2014-05	4	Sunday	1	FY2014/15	Autumn
20140505	2014-05-05	2014	2	5	May	2014-05	5	Monday	0	FY2014/15	Autumn
20140506	2014-05-06	2014	2	5	May	2014-05	6	Tuesday	0	FY2014/15	Autumn
20140507	2014-05-07	2014	2	5	May	2014-05	7	Wednesday	0	FY2014/15	Autumn
20140508	2014-05-08	2014	2	5	May	2014-05	8	Thursday	0	FY2014/15	Autumn
20140509	2014-05-09	2014	2	5	May	2014-05	9	Friday	0	FY2014/15	Autumn
20140510	2014-05-10	2014	2	5	May	2014-05	10	Saturday	1	FY2014/15	Autumn
20140511	2014-05-11	2014	2	5	May	2014-05	11	Sunday	1	FY2014/15	Autumn
20140512	2014-05-12	2014	2	5	May	2014-05	12	Monday	0	FY2014/15	Autumn
20140513	2014-05-13	2014	2	5	May	2014-05	13	Tuesday	0	FY2014/15	Autumn
20140514	2014-05-14	2014	2	5	May	2014-05	14	Wednesday	0	FY2014/15	Autumn
20140515	2014-05-15	2014	2	5	May	2014-05	15	Thursday	0	FY2014/15	Autumn
20140516	2014-05-16	2014	2	5	May	2014-05	16	Friday	0	FY2014/15	Autumn
20140517	2014-05-17	2014	2	5	May	2014-05	17	Saturday	1	FY2014/15	Autumn
20140518	2014-05-18	2014	2	5	May	2014-05	18	Sunday	1	FY2014/15	Autumn
20140519	2014-05-19	2014	2	5	May	2014-05	19	Monday	0	FY2014/15	Autumn
20140520	2014-05-20	2014	2	5	May	2014-05	20	Tuesday	0	FY2014/15	Autumn
20140521	2014-05-21	2014	2	5	May	2014-05	21	Wednesday	0	FY2014/15	Autumn
20140522	2014-05-22	2014	2	5	May	2014-05	22	Thursday	0	FY2014/15	Autumn
20140523	2014-05-23	2014	2	5	May	2014-05	23	Friday	0	FY2014/15	Autumn
20140524	2014-05-24	2014	2	5	May	2014-05	24	Saturday	1	FY2014/15	Autumn
20140525	2014-05-25	2014	2	5	May	2014-05	25	Sunday	1	FY2014/15	Autumn
20140526	2014-05-26	2014	2	5	May	2014-05	26	Monday	0	FY2014/15	Autumn
20140527	2014-05-27	2014	2	5	May	2014-05	27	Tuesday	0	FY2014/15	Autumn
20140528	2014-05-28	2014	2	5	May	2014-05	28	Wednesday	0	FY2014/15	Autumn
20140529	2014-05-29	2014	2	5	May	2014-05	29	Thursday	0	FY2014/15	Autumn
20140530	2014-05-30	2014	2	5	May	2014-05	30	Friday	0	FY2014/15	Autumn
20140531	2014-05-31	2014	2	5	May	2014-05	31	Saturday	1	FY2014/15	Autumn
20140601	2014-06-01	2014	2	6	June	2014-06	1	Sunday	1	FY2014/15	Winter
20140602	2014-06-02	2014	2	6	June	2014-06	2	Monday	0	FY2014/15	Winter
20140603	2014-06-03	2014	2	6	June	2014-06	3	Tuesday	0	FY2014/15	Winter
20140604	2014-06-04	2014	2	6	June	2014-06	4	Wednesday	0	FY2014/15	Winter
20140605	2014-06-05	2014	2	6	June	2014-06	5	Thursday	0	FY2014/15	Winter
20140606	2014-06-06	2014	2	6	June	2014-06	6	Friday	0	FY2014/15	Winter
20140607	2014-06-07	2014	2	6	June	2014-06	7	Saturday	1	FY2014/15	Winter
20140608	2014-06-08	2014	2	6	June	2014-06	8	Sunday	1	FY2014/15	Winter
20140609	2014-06-09	2014	2	6	June	2014-06	9	Monday	0	FY2014/15	Winter
20140610	2014-06-10	2014	2	6	June	2014-06	10	Tuesday	0	FY2014/15	Winter
20140611	2014-06-11	2014	2	6	June	2014-06	11	Wednesday	0	FY2014/15	Winter
20140612	2014-06-12	2014	2	6	June	2014-06	12	Thursday	0	FY2014/15	Winter
20140613	2014-06-13	2014	2	6	June	2014-06	13	Friday	0	FY2014/15	Winter
20140614	2014-06-14	2014	2	6	June	2014-06	14	Saturday	1	FY2014/15	Winter
20140615	2014-06-15	2014	2	6	June	2014-06	15	Sunday	1	FY2014/15	Winter
20140616	2014-06-16	2014	2	6	June	2014-06	16	Monday	0	FY2014/15	Winter
20140617	2014-06-17	2014	2	6	June	2014-06	17	Tuesday	0	FY2014/15	Winter
20140618	2014-06-18	2014	2	6	June	2014-06	18	Wednesday	0	FY2014/15	Winter
20140619	2014-06-19	2014	2	6	June	2014-06	19	Thursday	0	FY2014/15	Winter
20140620	2014-06-20	2014	2	6	June	2014-06	20	Friday	0	FY2014/15	Winter
20140621	2014-06-21	2014	2	6	June	2014-06	21	Saturday	1	FY2014/15	Winter
20140622	2014-06-22	2014	2	6	June	2014-06	22	Sunday	1	FY2014/15	Winter
20140623	2014-06-23	2014	2	6	June	2014-06	23	Monday	0	FY2014/15	Winter
20140624	2014-06-24	2014	2	6	June	2014-06	24	Tuesday	0	FY2014/15	Winter
20140625	2014-06-25	2014	2	6	June	2014-06	25	Wednesday	0	FY2014/15	Winter
20140626	2014-06-26	2014	2	6	June	2014-06	26	Thursday	0	FY2014/15	Winter
20140627	2014-06-27	2014	2	6	June	2014-06	27	Friday	0	FY2014/15	Winter
20140628	2014-06-28	2014	2	6	June	2014-06	28	Saturday	1	FY2014/15	Winter
20140629	2014-06-29	2014	2	6	June	2014-06	29	Sunday	1	FY2014/15	Winter
20140630	2014-06-30	2014	2	6	June	2014-06	30	Monday	0	FY2014/15	Winter
20140701	2014-07-01	2014	3	7	July	2014-07	1	Tuesday	0	FY2014/15	Winter
20140702	2014-07-02	2014	3	7	July	2014-07	2	Wednesday	0	FY2014/15	Winter
20140703	2014-07-03	2014	3	7	July	2014-07	3	Thursday	0	FY2014/15	Winter
20140704	2014-07-04	2014	3	7	July	2014-07	4	Friday	0	FY2014/15	Winter
20140705	2014-07-05	2014	3	7	July	2014-07	5	Saturday	1	FY2014/15	Winter
20140706	2014-07-06	2014	3	7	July	2014-07	6	Sunday	1	FY2014/15	Winter
20140707	2014-07-07	2014	3	7	July	2014-07	7	Monday	0	FY2014/15	Winter
20140708	2014-07-08	2014	3	7	July	2014-07	8	Tuesday	0	FY2014/15	Winter
20140709	2014-07-09	2014	3	7	July	2014-07	9	Wednesday	0	FY2014/15	Winter
20140710	2014-07-10	2014	3	7	July	2014-07	10	Thursday	0	FY2014/15	Winter
20140711	2014-07-11	2014	3	7	July	2014-07	11	Friday	0	FY2014/15	Winter
20140712	2014-07-12	2014	3	7	July	2014-07	12	Saturday	1	FY2014/15	Winter
20140713	2014-07-13	2014	3	7	July	2014-07	13	Sunday	1	FY2014/15	Winter
20140714	2014-07-14	2014	3	7	July	2014-07	14	Monday	0	FY2014/15	Winter
20140715	2014-07-15	2014	3	7	July	2014-07	15	Tuesday	0	FY2014/15	Winter
20140716	2014-07-16	2014	3	7	July	2014-07	16	Wednesday	0	FY2014/15	Winter
20140717	2014-07-17	2014	3	7	July	2014-07	17	Thursday	0	FY2014/15	Winter
20140718	2014-07-18	2014	3	7	July	2014-07	18	Friday	0	FY2014/15	Winter
20140719	2014-07-19	2014	3	7	July	2014-07	19	Saturday	1	FY2014/15	Winter
20140720	2014-07-20	2014	3	7	July	2014-07	20	Sunday	1	FY2014/15	Winter
20140721	2014-07-21	2014	3	7	July	2014-07	21	Monday	0	FY2014/15	Winter
20140722	2014-07-22	2014	3	7	July	2014-07	22	Tuesday	0	FY2014/15	Winter
20140723	2014-07-23	2014	3	7	July	2014-07	23	Wednesday	0	FY2014/15	Winter
20140724	2014-07-24	2014	3	7	July	2014-07	24	Thursday	0	FY2014/15	Winter
20140725	2014-07-25	2014	3	7	July	2014-07	25	Friday	0	FY2014/15	Winter
20140726	2014-07-26	2014	3	7	July	2014-07	26	Saturday	1	FY2014/15	Winter
20140727	2014-07-27	2014	3	7	July	2014-07	27	Sunday	1	FY2014/15	Winter
20140728	2014-07-28	2014	3	7	July	2014-07	28	Monday	0	FY2014/15	Winter
20140729	2014-07-29	2014	3	7	July	2014-07	29	Tuesday	0	FY2014/15	Winter
20140730	2014-07-30	2014	3	7	July	2014-07	30	Wednesday	0	FY2014/15	Winter
20140731	2014-07-31	2014	3	7	July	2014-07	31	Thursday	0	FY2014/15	Winter
20140801	2014-08-01	2014	3	8	August	2014-08	1	Friday	0	FY2014/15	Winter
20140802	2014-08-02	2014	3	8	August	2014-08	2	Saturday	1	FY2014/15	Winter
20140803	2014-08-03	2014	3	8	August	2014-08	3	Sunday	1	FY2014/15	Winter
20140804	2014-08-04	2014	3	8	August	2014-08	4	Monday	0	FY2014/15	Winter
20140805	2014-08-05	2014	3	8	August	2014-08	5	Tuesday	0	FY2014/15	Winter
20140806	2014-08-06	2014	3	8	August	2014-08	6	Wednesday	0	FY2014/15	Winter
20140807	2014-08-07	2014	3	8	August	2014-08	7	Thursday	0	FY2014/15	Winter
20140808	2014-08-08	2014	3	8	August	2014-08	8	Friday	0	FY2014/15	Winter
20140809	2014-08-09	2014	3	8	August	2014-08	9	Saturday	1	FY2014/15	Winter
20140810	2014-08-10	2014	3	8	August	2014-08	10	Sunday	1	FY2014/15	Winter
20140811	2014-08-11	2014	3	8	August	2014-08	11	Monday	0	FY2014/15	Winter
20140812	2014-08-12	2014	3	8	August	2014-08	12	Tuesday	0	FY2014/15	Winter
20140813	2014-08-13	2014	3	8	August	2014-08	13	Wednesday	0	FY2014/15	Winter
20140814	2014-08-14	2014	3	8	August	2014-08	14	Thursday	0	FY2014/15	Winter
20140815	2014-08-15	2014	3	8	August	2014-08	15	Friday	0	FY2014/15	Winter
20140816	2014-08-16	2014	3	8	August	2014-08	16	Saturday	1	FY2014/15	Winter
20140817	2014-08-17	2014	3	8	August	2014-08	17	Sunday	1	FY2014/15	Winter
20140818	2014-08-18	2014	3	8	August	2014-08	18	Monday	0	FY2014/15	Winter
20140819	2014-08-19	2014	3	8	August	2014-08	19	Tuesday	0	FY2014/15	Winter
20140820	2014-08-20	2014	3	8	August	2014-08	20	Wednesday	0	FY2014/15	Winter
20140821	2014-08-21	2014	3	8	August	2014-08	21	Thursday	0	FY2014/15	Winter
20140822	2014-08-22	2014	3	8	August	2014-08	22	Friday	0	FY2014/15	Winter
20140823	2014-08-23	2014	3	8	August	2014-08	23	Saturday	1	FY2014/15	Winter
20140824	2014-08-24	2014	3	8	August	2014-08	24	Sunday	1	FY2014/15	Winter
20140825	2014-08-25	2014	3	8	August	2014-08	25	Monday	0	FY2014/15	Winter
20140826	2014-08-26	2014	3	8	August	2014-08	26	Tuesday	0	FY2014/15	Winter
20140827	2014-08-27	2014	3	8	August	2014-08	27	Wednesday	0	FY2014/15	Winter
20140828	2014-08-28	2014	3	8	August	2014-08	28	Thursday	0	FY2014/15	Winter
20140829	2014-08-29	2014	3	8	August	2014-08	29	Friday	0	FY2014/15	Winter
20140830	2014-08-30	2014	3	8	August	2014-08	30	Saturday	1	FY2014/15	Winter
20140831	2014-08-31	2014	3	8	August	2014-08	31	Sunday	1	FY2014/15	Winter
20140901	2014-09-01	2014	3	9	September	2014-09	1	Monday	0	FY2014/15	Spring
20140902	2014-09-02	2014	3	9	September	2014-09	2	Tuesday	0	FY2014/15	Spring
20140903	2014-09-03	2014	3	9	September	2014-09	3	Wednesday	0	FY2014/15	Spring
20140904	2014-09-04	2014	3	9	September	2014-09	4	Thursday	0	FY2014/15	Spring
20140905	2014-09-05	2014	3	9	September	2014-09	5	Friday	0	FY2014/15	Spring
20140906	2014-09-06	2014	3	9	September	2014-09	6	Saturday	1	FY2014/15	Spring
20140907	2014-09-07	2014	3	9	September	2014-09	7	Sunday	1	FY2014/15	Spring
20140908	2014-09-08	2014	3	9	September	2014-09	8	Monday	0	FY2014/15	Spring
20140909	2014-09-09	2014	3	9	September	2014-09	9	Tuesday	0	FY2014/15	Spring
20140910	2014-09-10	2014	3	9	September	2014-09	10	Wednesday	0	FY2014/15	Spring
20140911	2014-09-11	2014	3	9	September	2014-09	11	Thursday	0	FY2014/15	Spring
20140912	2014-09-12	2014	3	9	September	2014-09	12	Friday	0	FY2014/15	Spring
20140913	2014-09-13	2014	3	9	September	2014-09	13	Saturday	1	FY2014/15	Spring
20140914	2014-09-14	2014	3	9	September	2014-09	14	Sunday	1	FY2014/15	Spring
20140915	2014-09-15	2014	3	9	September	2014-09	15	Monday	0	FY2014/15	Spring
20140916	2014-09-16	2014	3	9	September	2014-09	16	Tuesday	0	FY2014/15	Spring
20140917	2014-09-17	2014	3	9	September	2014-09	17	Wednesday	0	FY2014/15	Spring
20140918	2014-09-18	2014	3	9	September	2014-09	18	Thursday	0	FY2014/15	Spring
20140919	2014-09-19	2014	3	9	September	2014-09	19	Friday	0	FY2014/15	Spring
20140920	2014-09-20	2014	3	9	September	2014-09	20	Saturday	1	FY2014/15	Spring
20140921	2014-09-21	2014	3	9	September	2014-09	21	Sunday	1	FY2014/15	Spring
20140922	2014-09-22	2014	3	9	September	2014-09	22	Monday	0	FY2014/15	Spring
20140923	2014-09-23	2014	3	9	September	2014-09	23	Tuesday	0	FY2014/15	Spring
20140924	2014-09-24	2014	3	9	September	2014-09	24	Wednesday	0	FY2014/15	Spring
20140925	2014-09-25	2014	3	9	September	2014-09	25	Thursday	0	FY2014/15	Spring
20140926	2014-09-26	2014	3	9	September	2014-09	26	Friday	0	FY2014/15	Spring
20140927	2014-09-27	2014	3	9	September	2014-09	27	Saturday	1	FY2014/15	Spring
20140928	2014-09-28	2014	3	9	September	2014-09	28	Sunday	1	FY2014/15	Spring
20140929	2014-09-29	2014	3	9	September	2014-09	29	Monday	0	FY2014/15	Spring
20140930	2014-09-30	2014	3	9	September	2014-09	30	Tuesday	0	FY2014/15	Spring
20141001	2014-10-01	2014	4	10	October	2014-10	1	Wednesday	0	FY2014/15	Spring
20141002	2014-10-02	2014	4	10	October	2014-10	2	Thursday	0	FY2014/15	Spring
20141003	2014-10-03	2014	4	10	October	2014-10	3	Friday	0	FY2014/15	Spring
20141004	2014-10-04	2014	4	10	October	2014-10	4	Saturday	1	FY2014/15	Spring
20141005	2014-10-05	2014	4	10	October	2014-10	5	Sunday	1	FY2014/15	Spring
20141006	2014-10-06	2014	4	10	October	2014-10	6	Monday	0	FY2014/15	Spring
20141007	2014-10-07	2014	4	10	October	2014-10	7	Tuesday	0	FY2014/15	Spring
20141008	2014-10-08	2014	4	10	October	2014-10	8	Wednesday	0	FY2014/15	Spring
20141009	2014-10-09	2014	4	10	October	2014-10	9	Thursday	0	FY2014/15	Spring
20141010	2014-10-10	2014	4	10	October	2014-10	10	Friday	0	FY2014/15	Spring
20141011	2014-10-11	2014	4	10	October	2014-10	11	Saturday	1	FY2014/15	Spring
20141012	2014-10-12	2014	4	10	October	2014-10	12	Sunday	1	FY2014/15	Spring
20141013	2014-10-13	2014	4	10	October	2014-10	13	Monday	0	FY2014/15	Spring
20141014	2014-10-14	2014	4	10	October	2014-10	14	Tuesday	0	FY2014/15	Spring
20141015	2014-10-15	2014	4	10	October	2014-10	15	Wednesday	0	FY2014/15	Spring
20141016	2014-10-16	2014	4	10	October	2014-10	16	Thursday	0	FY2014/15	Spring
20141017	2014-10-17	2014	4	10	October	2014-10	17	Friday	0	FY2014/15	Spring
20141018	2014-10-18	2014	4	10	October	2014-10	18	Saturday	1	FY2014/15	Spring
20141019	2014-10-19	2014	4	10	October	2014-10	19	Sunday	1	FY2014/15	Spring
20141020	2014-10-20	2014	4	10	October	2014-10	20	Monday	0	FY2014/15	Spring
20141021	2014-10-21	2014	4	10	October	2014-10	21	Tuesday	0	FY2014/15	Spring
20141022	2014-10-22	2014	4	10	October	2014-10	22	Wednesday	0	FY2014/15	Spring
20141023	2014-10-23	2014	4	10	October	2014-10	23	Thursday	0	FY2014/15	Spring
20141024	2014-10-24	2014	4	10	October	2014-10	24	Friday	0	FY2014/15	Spring
20141025	2014-10-25	2014	4	10	October	2014-10	25	Saturday	1	FY2014/15	Spring
20141026	2014-10-26	2014	4	10	October	2014-10	26	Sunday	1	FY2014/15	Spring
20141027	2014-10-27	2014	4	10	October	2014-10	27	Monday	0	FY2014/15	Spring
20141028	2014-10-28	2014	4	10	October	2014-10	28	Tuesday	0	FY2014/15	Spring
20141029	2014-10-29	2014	4	10	October	2014-10	29	Wednesday	0	FY2014/15	Spring
20141030	2014-10-30	2014	4	10	October	2014-10	30	Thursday	0	FY2014/15	Spring
20141031	2014-10-31	2014	4	10	October	2014-10	31	Friday	0	FY2014/15	Spring
20141101	2014-11-01	2014	4	11	November	2014-11	1	Saturday	1	FY2014/15	Spring
20141102	2014-11-02	2014	4	11	November	2014-11	2	Sunday	1	FY2014/15	Spring
20141103	2014-11-03	2014	4	11	November	2014-11	3	Monday	0	FY2014/15	Spring
20141104	2014-11-04	2014	4	11	November	2014-11	4	Tuesday	0	FY2014/15	Spring
20141105	2014-11-05	2014	4	11	November	2014-11	5	Wednesday	0	FY2014/15	Spring
20141106	2014-11-06	2014	4	11	November	2014-11	6	Thursday	0	FY2014/15	Spring
20141107	2014-11-07	2014	4	11	November	2014-11	7	Friday	0	FY2014/15	Spring
20141108	2014-11-08	2014	4	11	November	2014-11	8	Saturday	1	FY2014/15	Spring
20141109	2014-11-09	2014	4	11	November	2014-11	9	Sunday	1	FY2014/15	Spring
20141110	2014-11-10	2014	4	11	November	2014-11	10	Monday	0	FY2014/15	Spring
20141111	2014-11-11	2014	4	11	November	2014-11	11	Tuesday	0	FY2014/15	Spring
20141112	2014-11-12	2014	4	11	November	2014-11	12	Wednesday	0	FY2014/15	Spring
20141113	2014-11-13	2014	4	11	November	2014-11	13	Thursday	0	FY2014/15	Spring
20141114	2014-11-14	2014	4	11	November	2014-11	14	Friday	0	FY2014/15	Spring
20141115	2014-11-15	2014	4	11	November	2014-11	15	Saturday	1	FY2014/15	Spring
20141116	2014-11-16	2014	4	11	November	2014-11	16	Sunday	1	FY2014/15	Spring
20141117	2014-11-17	2014	4	11	November	2014-11	17	Monday	0	FY2014/15	Spring
20141118	2014-11-18	2014	4	11	November	2014-11	18	Tuesday	0	FY2014/15	Spring
20141119	2014-11-19	2014	4	11	November	2014-11	19	Wednesday	0	FY2014/15	Spring
20141120	2014-11-20	2014	4	11	November	2014-11	20	Thursday	0	FY2014/15	Spring
20141121	2014-11-21	2014	4	11	November	2014-11	21	Friday	0	FY2014/15	Spring
20141122	2014-11-22	2014	4	11	November	2014-11	22	Saturday	1	FY2014/15	Spring
20141123	2014-11-23	2014	4	11	November	2014-11	23	Sunday	1	FY2014/15	Spring
20141124	2014-11-24	2014	4	11	November	2014-11	24	Monday	0	FY2014/15	Spring
20141125	2014-11-25	2014	4	11	November	2014-11	25	Tuesday	0	FY2014/15	Spring
20141126	2014-11-26	2014	4	11	November	2014-11	26	Wednesday	0	FY2014/15	Spring
20141127	2014-11-27	2014	4	11	November	2014-11	27	Thursday	0	FY2014/15	Spring
20141128	2014-11-28	2014	4	11	November	2014-11	28	Friday	0	FY2014/15	Spring
20141129	2014-11-29	2014	4	11	November	2014-11	29	Saturday	1	FY2014/15	Spring
20141130	2014-11-30	2014	4	11	November	2014-11	30	Sunday	1	FY2014/15	Spring
20141201	2014-12-01	2014	4	12	December	2014-12	1	Monday	0	FY2014/15	Summer
20141202	2014-12-02	2014	4	12	December	2014-12	2	Tuesday	0	FY2014/15	Summer
20141203	2014-12-03	2014	4	12	December	2014-12	3	Wednesday	0	FY2014/15	Summer
20141204	2014-12-04	2014	4	12	December	2014-12	4	Thursday	0	FY2014/15	Summer
20141205	2014-12-05	2014	4	12	December	2014-12	5	Friday	0	FY2014/15	Summer
20141206	2014-12-06	2014	4	12	December	2014-12	6	Saturday	1	FY2014/15	Summer
20141207	2014-12-07	2014	4	12	December	2014-12	7	Sunday	1	FY2014/15	Summer
20141208	2014-12-08	2014	4	12	December	2014-12	8	Monday	0	FY2014/15	Summer
20141209	2014-12-09	2014	4	12	December	2014-12	9	Tuesday	0	FY2014/15	Summer
20141210	2014-12-10	2014	4	12	December	2014-12	10	Wednesday	0	FY2014/15	Summer
20141211	2014-12-11	2014	4	12	December	2014-12	11	Thursday	0	FY2014/15	Summer
20141212	2014-12-12	2014	4	12	December	2014-12	12	Friday	0	FY2014/15	Summer
20141213	2014-12-13	2014	4	12	December	2014-12	13	Saturday	1	FY2014/15	Summer
20141214	2014-12-14	2014	4	12	December	2014-12	14	Sunday	1	FY2014/15	Summer
20141215	2014-12-15	2014	4	12	December	2014-12	15	Monday	0	FY2014/15	Summer
20141216	2014-12-16	2014	4	12	December	2014-12	16	Tuesday	0	FY2014/15	Summer
20141217	2014-12-17	2014	4	12	December	2014-12	17	Wednesday	0	FY2014/15	Summer
20141218	2014-12-18	2014	4	12	December	2014-12	18	Thursday	0	FY2014/15	Summer
20141219	2014-12-19	2014	4	12	December	2014-12	19	Friday	0	FY2014/15	Summer
20141220	2014-12-20	2014	4	12	December	2014-12	20	Saturday	1	FY2014/15	Summer
